,PFK,PFK_reverse_d24a6,PFL,PFL_reverse_af9ec,PGI,PGI_reverse_27efc,PGK,PGK_reverse_02696,PGL,PGL_reverse_2bb6b,ACALD,ACALD_reverse_fda2b,AKGt2r,AKGt2r_reverse_5d500,PGM,PGM_reverse_fc9af,PIt2r,PIt2r_reverse_1cd61,ALCD2x,ALCD2x_reverse_5d107,ACALDt,ACALDt_reverse_858fa,ACKr,ACKr_reverse_b49c0,PPC,PPC_reverse_e854a,ACONTa,ACONTa_reverse_cad6d,ACONTb,ACONTb_reverse_e198a,ATPM,ATPM_reverse_5b752,PPCK,PPCK_reverse_2557d,ACt2r,ACt2r_reverse_64e05,PPS,PPS_reverse_1c319,ADK1,ADK1_reverse_a6f90,AKGDH,AKGDH_reverse_08bdc,ATPS4r,ATPS4r_reverse_64306,PTAr,PTAr_reverse_fce15,PYK,PYK_reverse_bc8ff,BIOMASS_Ecoli_core_w_GAM,BIOMASS_Ecoli_core_w_GAM_reverse_712e5,PYRt2,PYRt2_reverse_a6e24,CO2t,CO2t_reverse_7c42f,RPE,RPE_reverse_a1b04,CS,CS_reverse_8d7e9,RPI,RPI_reverse_853a1,SUCCt2_2,SUCCt2_2_reverse_206ca,CYTBD,CYTBD_reverse_611ba,D_LACt2,D_LACt2_reverse_d0dc8,ENO,ENO_reverse_40eea,SUCCt3,SUCCt3_reverse_7d82a,ETOHt2r,ETOHt2r_reverse_b3d52,SUCDi,SUCDi_reverse_480f4,SUCOAS,SUCOAS_reverse_22958,TALA,TALA_reverse_adfda,THD2,THD2_reverse_f65dd,TKT1,TKT1_reverse_a1021,TKT2,TKT2_reverse_7ebc7,TPI,TPI_reverse_c2c3b,EX_ac_e,EX_ac_e_reverse_0be96,EX_acald_e,EX_acald_e_reverse_c096e,EX_akg_e,EX_akg_e_reverse_70d85,EX_co2_e,EX_co2_e_reverse_d0466,EX_etoh_e,EX_etoh_e_reverse_cc64f,EX_for_e,EX_for_e_reverse_23269,EX_fru_e,EX_fru_e_reverse_c3828,EX_fum_e,EX_fum_e_reverse_e3432,EX_glc__D_e,EX_glc__D_e_reverse_af641,EX_gln__L_e,EX_gln__L_e_reverse_6a1a1,EX_glu__L_e,EX_glu__L_e_reverse_42f6c,EX_h_e,EX_h_e_reverse_3e0c5,EX_h2o_e,EX_h2o_e_reverse_3ced4,EX_lac__D_e,EX_lac__D_e_reverse_f95b4,EX_mal__L_e,EX_mal__L_e_reverse_af154,EX_nh4_e,EX_nh4_e_reverse_f9cc6,EX_o2_e,EX_o2_e_reverse_efa94,EX_pi_e,EX_pi_e_reverse_1fb09,EX_pyr_e,EX_pyr_e_reverse_1f6de,EX_succ_e,EX_succ_e_reverse_a9039,FBA,FBA_reverse_84806,FBP,FBP_reverse_bf2c9,FORt2,FORt2_reverse_89839,FORt,FORt_reverse_40f9f,FRD7,FRD7_reverse_e0172,FRUpts2,FRUpts2_reverse_58d3a,FUM,FUM_reverse_d3642,FUMt2_2,FUMt2_2_reverse_7b4b6,G6PDH2r,G6PDH2r_reverse_19ddf,GAPD,GAPD_reverse_459c1,GLCpts,GLCpts_reverse_a52ae,GLNS,GLNS_reverse_59581,GLNabc,GLNabc_reverse_1d82a,GLUDy,GLUDy_reverse_fa4e7,GLUN,GLUN_reverse_4ccdb,GLUSy,GLUSy_reverse_6a00f,GLUt2r,GLUt2r_reverse_3e88a,GND,GND_reverse_eec5c,H2Ot,H2Ot_reverse_aa560,ICDHyr,ICDHyr_reverse_7f84b,ICL,ICL_reverse_2f27e,LDH_D,LDH_D_reverse_f8507,MALS,MALS_reverse_d7382,MALt2_2,MALt2_2_reverse_a635f,MDH,MDH_reverse_ee52c,ME1,ME1_reverse_9736c,ME2,ME2_reverse_2b0a2,NADH16,NADH16_reverse_330a2,NADTRHD,NADTRHD_reverse_49725,NH4t,NH4t_reverse_551ee,O2t,O2t_reverse_4d957,PDH,PDH_reverse_ca160,LC_glc__D_e,LC_gln__L_c,LC_gln__L_e,LC_glu__L_c,LC_glu__L_e,LC_glx_c,LC_h2o_c,LC_h2o_e,LC_h_c,LC_h_e,LC_icit_c,LC_lac__D_c,LC_lac__D_e,LC_mal__L_c,LC_mal__L_e,LC_nad_c,LC_nadh_c,LC_nadp_c,LC_nadph_c,LC_nh4_c,LC_13dpg_c,LC_nh4_e,LC_o2_c,LC_2pg_c,LC_o2_e,LC_3pg_c,LC_oaa_c,LC_pep_c,LC_6pgc_c,LC_pi_c,LC_6pgl_c,LC_pi_e,LC_ac_c,LC_pyr_c,LC_pyr_e,LC_q8_c,LC_q8h2_c,LC_r5p_c,LC_ru5p__D_c,LC_ac_e,LC_acald_c,LC_s7p_c,LC_acald_e,LC_accoa_c,LC_succ_c,LC_succ_e,LC_succoa_c,LC_acon_C_c,LC_xu5p__D_c,LC_actp_c,LC_adp_c,LC_akg_c,LC_akg_e,LC_amp_c,LC_atp_c,LC_cit_c,LC_co2_c,LC_co2_e,LC_coa_c,LC_dhap_c,LC_e4p_c,LC_etoh_c,LC_etoh_e,LC_f6p_c,LC_fdp_c,LC_for_c,LC_for_e,LC_fru_e,LC_fum_c,LC_fum_e,LC_g3p_c,LC_g6p_c,DG_PFK,DGo_PFK,LnGamma_PFK,DG_PFL,DGo_PFL,LnGamma_PFL,DG_PGI,DGo_PGI,LnGamma_PGI,DG_PGK,DGo_PGK,LnGamma_PGK,DG_PGL,DGo_PGL,LnGamma_PGL,DG_ACALD,DGo_ACALD,LnGamma_ACALD,DG_AKGt2r,DGo_AKGt2r,LnGamma_AKGt2r,DG_PGM,DGo_PGM,LnGamma_PGM,DG_PIt2r,DGo_PIt2r,LnGamma_PIt2r,DG_ALCD2x,DGo_ALCD2x,LnGamma_ALCD2x,DG_ACALDt,DGo_ACALDt,LnGamma_ACALDt,DG_ACKr,DGo_ACKr,LnGamma_ACKr,DG_PPC,DGo_PPC,LnGamma_PPC,DG_ACONTa,DGo_ACONTa,LnGamma_ACONTa,DG_ACONTb,DGo_ACONTb,LnGamma_ACONTb,DG_ATPM,DGo_ATPM,LnGamma_ATPM,DG_PPCK,DGo_PPCK,LnGamma_PPCK,DG_ACt2r,DGo_ACt2r,LnGamma_ACt2r,DG_PPS,DGo_PPS,LnGamma_PPS,DG_ADK1,DGo_ADK1,LnGamma_ADK1,DG_AKGDH,DGo_AKGDH,LnGamma_AKGDH,DG_ATPS4r,DGo_ATPS4r,LnGamma_ATPS4r,DG_PTAr,DGo_PTAr,LnGamma_PTAr,DG_PYK,DGo_PYK,LnGamma_PYK,DG_PYRt2,DGo_PYRt2,LnGamma_PYRt2,DG_CO2t,DGo_CO2t,LnGamma_CO2t,DG_RPE,DGo_RPE,LnGamma_RPE,DG_CS,DGo_CS,LnGamma_CS,DG_RPI,DGo_RPI,LnGamma_RPI,DG_SUCCt2_2,DGo_SUCCt2_2,LnGamma_SUCCt2_2,DG_CYTBD,DGo_CYTBD,LnGamma_CYTBD,DG_D_LACt2,DGo_D_LACt2,LnGamma_D_LACt2,DG_ENO,DGo_ENO,LnGamma_ENO,DG_SUCCt3,DGo_SUCCt3,LnGamma_SUCCt3,DG_ETOHt2r,DGo_ETOHt2r,LnGamma_ETOHt2r,DG_SUCDi,DGo_SUCDi,LnGamma_SUCDi,DG_SUCOAS,DGo_SUCOAS,LnGamma_SUCOAS,DG_TALA,DGo_TALA,LnGamma_TALA,DG_THD2,DGo_THD2,LnGamma_THD2,DG_TKT1,DGo_TKT1,LnGamma_TKT1,DG_TKT2,DGo_TKT2,LnGamma_TKT2,DG_TPI,DGo_TPI,LnGamma_TPI,DG_FBA,DGo_FBA,LnGamma_FBA,DG_FBP,DGo_FBP,LnGamma_FBP,DG_FORt2,DGo_FORt2,LnGamma_FORt2,DG_FORt,DGo_FORt,LnGamma_FORt,DG_FRD7,DGo_FRD7,LnGamma_FRD7,DG_FRUpts2,DGo_FRUpts2,LnGamma_FRUpts2,DG_FUM,DGo_FUM,LnGamma_FUM,DG_FUMt2_2,DGo_FUMt2_2,LnGamma_FUMt2_2,DG_G6PDH2r,DGo_G6PDH2r,LnGamma_G6PDH2r,DG_GAPD,DGo_GAPD,LnGamma_GAPD,DG_GLCpts,DGo_GLCpts,LnGamma_GLCpts,DG_GLNS,DGo_GLNS,LnGamma_GLNS,DG_GLNabc,DGo_GLNabc,LnGamma_GLNabc,DG_GLUDy,DGo_GLUDy,LnGamma_GLUDy,DG_GLUN,DGo_GLUN,LnGamma_GLUN,DG_GLUSy,DGo_GLUSy,LnGamma_GLUSy,DG_GLUt2r,DGo_GLUt2r,LnGamma_GLUt2r,DG_GND,DGo_GND,LnGamma_GND,DG_ICDHyr,DGo_ICDHyr,LnGamma_ICDHyr,DG_ICL,DGo_ICL,LnGamma_ICL,DG_LDH_D,DGo_LDH_D,LnGamma_LDH_D,DG_MALS,DGo_MALS,LnGamma_MALS,DG_MALt2_2,DGo_MALt2_2,LnGamma_MALt2_2,DG_MDH,DGo_MDH,LnGamma_MDH,DG_ME1,DGo_ME1,LnGamma_ME1,DG_ME2,DGo_ME2,LnGamma_ME2,DG_NADH16,DGo_NADH16,LnGamma_NADH16,DG_NADTRHD,DGo_NADTRHD,LnGamma_NADTRHD,DG_NH4t,DGo_NH4t,LnGamma_NH4t,DG_O2t,DGo_O2t,LnGamma_O2t,DG_PDH,DGo_PDH,LnGamma_PDH
144,2.373179714,0,1.00E-06,0,1.843781107,0,0,4.738912888,0.87200291,0,0,2.00E-05,0,1.00E-06,0,4.471432434,0.657740872,0,0,1.00E-05,0,1.00E-05,0,1.00E-06,0.364003253,0,2.689637746,0,2.689637746,0,9.240225509,0,0.049624529,0,0,1.00E-06,0.248993761,0,0.248993761,0,1.961966564,0,15.9732922,0,1.00E-06,0,1.560795479,0,0.178797095,0,1.00E-06,0,0,8.905769759,0.452815921,0,2.689637746,0,0,0.419186988,1.551552828,0,17.39809188,0,0,1.00E-05,4.471432434,0,1.551553828,0,0,1.00E-05,2.613776046,0,0,1.961966564,0.258680836,0,0.101255329,0,0.258680836,0,0.194135085,0,2.283921314,0,1.00E-06,0,1.00E-06,0,1.00E-06,0,8.905769759,0,1.00E-06,0,1.00E-06,0,1.00E-06,0,1.00E-06,0,0,2.75243742,1.00E-06,0,1.00E-06,0,2.928935847,0,10.20818332,0,1.00E-06,0,1.00E-06,0,0,0.974941798,0,8.699045938,0,0.657740872,1.00E-06,0,1.00E-06,0,2.283921314,0,0.0892584,0,4.410821601,0,0,4.410822601,0.117042485,0,1.00E-06,0,2.496734561,0,1.00E-06,0,0.87200291,0,4.738912888,0,2.75243742,0,1.380095626,0,1.00E-06,0,0.401282103,0,0.003871725,0,1.330506484,0,1.00E-06,0,0.87200291,0,0,10.20818332,2.15486975,0,0.534767996,0,0,1.00E-05,0.534767996,0,1.00E-06,0,2.694715791,0,0.046789788,0,0.289997978,0,14.90135832,0,1.031553825,0,0.974941798,0,8.699045938,0,3.894521494,0,-11.43665563,-7.893789728,-3.86260431,-5.45840698,-4.474584254,-15.8940546,0,0,-17.2693882,-16.11809565,-13.27437279,-18.69736973,-17.96342259,-9.528537916,-6.899931712,-8.034715074,-15.78088098,-8.919522984,-8.722374042,-12.0037695,-8.288740201,-6.18318993,-14.84270634,-6.707289385,-13.23122808,-8.121487222,-18.66054319,-8.919369829,-18.04278199,-10.70977433,-13.32618991,-5.182175616,-18.61127359,-8.961919013,-3.447715322,-15.11630267,-15.38723409,-9.900355529,-8.724341022,-18.95231881,-18.5170705,-8.575735854,-19.74533292,-8.637272996,-9.661873865,-10.36391756,-3.344611166,-14.31992746,-5.683202459,-18.92370083,-8.425824219,-10.41098539,-13.90209888,-7.258874257,-6.80259094,-10.03269828,-9.404289637,-15.90116584,-11.09815064,-8.979228651,-11.40143742,-18.70653574,-20.56199816,-10.4522347,-10.50568704,-18.75801347,-11.47955529,-5.212534957,-9.564162247,-3.950230989,-10.9653532,-8.793635358,-8.431614667,-7.438866921,-14.24044241,-11.93865979,-7.59555584,-20.16361087,-1.463840037,-0.481800989,-2.472329507,0.026971265,1.087099157,0.045552691,-11.08702764,-8.29438358,-18.72526021,0.512664969,-7.321732722,0.865857402,2.710337288,0.643286076,4.57758135,0.846900344,1.68423186,1.430358959,-2.202744286,1.070088188,-3.720290167,0.934004559,5.408246747,1.577472247,0.965404153,0.238163022,1.630504095,4.280505906,5.426589937,7.229492835,-14.75335729,-8.212748408,-24.91744975,-1.813120075,0.72530278,-3.062240511,-1.00E-06,-0.619062816,-1.69E-06,-14.3473143,-7.045071515,-24.23166986,-1.983142747,-1.221508842,-3.349397618,0.791197679,0.589268425,1.336280822,-12.2798391,-5.693727907,-20.73984027,-2.52127238,-0.869234524,-4.25826316,-11.30793764,-11.90835731,-19.09836267,-1.00E-06,-7.302243785,-1.69E-06,-1.00E-06,6.320437134,-1.69E-06,-1.366312193,-2.302218453,-2.307611396,-4.410243839,-1.145342413,-7.448611668,2.054940878,-1.791790501,3.470659936,-1.00E-06,-1.800626836,-1.69E-06,-6.100361472,-9.751757279,-10.30310915,0.794522283,0.098216586,1.34189586,-1.5486379,-1.964310511,-2.615547519,-22.522766,-27.07728599,-38.03946987,0.681018907,1.115581214,1.150196126,-3.582244916,-2.272495585,-6.050175966,-7.837526756,-7.421854145,-13.23706701,0.454218021,-0.644381567,0.767144351,-3.376842019,-3.274280417,-5.703263987,0.118855456,-2.890382986,0.200739045,-1.674620488,-0.305364625,-2.828323821,-3.999635872,-8.702788211,-6.755121828,-2.785340526,-0.442128423,-4.704256884,-6.833902811,-4.26841032,-11.5420122,-0.011415623,1.164547624,-0.019280237,-2.235014511,3.353654835,-3.774792454,-6.841599068,-0.532104029,-11.55501068,-6.923532941,-2.614035174,-11.6933916,0.434003475,4.743501242,0.733003313,-1.00E-06,-0.102562602,-1.69E-06,-2.446084327,0.681479146,-4.131275485,-1.212274162,-1.23336695,-2.047451297,-6.574120703,-3.250171644,-11.10325732,-7.151856232,-4.584908629,-12.07901461,-1.00E-06,-3.339516183,-1.69E-06,-1.15066897,-2.690380278,-1.943404181,-1.00E-06,1.636901636,-1.69E-06,-16.09653907,-6.40747422,-27.18599539,-1.00E-06,9.922942669,-1.69E-06,-15.07254817,-9.407208018,-25.45654214,-16.01489729,-20.27250081,-27.04810781,-3.249624023,-2.667113038,-5.488401163,-0.335435485,-0.401335192,-0.566528464,-1.683614223,2.07245471,-2.843513647,-1.723962409,5.547816237,-2.911659079,7.02389837,5.846063967,11.8629022,-5.7109307,-8.022825997,-9.645386196,-4.090193266,-2.533823457,-6.908067308,-5.905865339,4.087520517,-9.974617975,-9.398216909,0.420896592,-15.87296999,-5.030420603,0.085540559,-8.496049417,-1.00E-06,-4.426007932,-1.69E-06,-6.064506772,-1.361354433,-10.24255292,-7.75136062,-4.305057289,-13.09153808,-1.36430761,-0.410168448,-2.304225788,-14.9589874,-11.56770141,-25.26474547
